Airline,Flight Number,Departure City,Arrival City,Departure Date,Return Date,Price,Stops,Duration,Departure Time,Arrival Time
American,AA 166,San Francisco International Airport,John F. Kennedy International Airport,2025-04-02 13:01,N/A,367,0,339,2025-04-02 13:01,2025-04-02 21:40
American,AA 234,San Francisco International Airport,John F. Kennedy International Airport,2025-04-02 06:30,N/A,387,0,337,2025-04-02 06:30,2025-04-02 15:07
American,AA 16,San Francisco International Airport,John F. Kennedy International Airport,2025-04-02 10:40,N/A,387,0,348,2025-04-02 10:40,2025-04-02 19:28
JetBlue,B6 716,San Francisco International Airport,John F. Kennedy International Airport,2025-04-02 22:50,N/A,407,0,345,2025-04-02 22:50,2025-04-03 07:35
Alaska,AS 30,San Francisco International Airport,John F. Kennedy International Airport,2025-04-02 09:01,N/A,422,0,340,2025-04-02 09:01,2025-04-02 17:41
Alaska,AS 20,San Francisco International Airport,John F. Kennedy International Airport,2025-04-02 23:15,N/A,467,0,341,2025-04-02 23:15,2025-04-03 07:56
Alaska,AS 29,San Francisco International Airport,John F. Kennedy International Airport,2025-04-02 14:14,N/A,522,0,338,2025-04-02 14:14,2025-04-02 22:52
Delta,DL 405,San Francisco International Airport,John F. Kennedy International Airport,2025-04-02 07:00,N/A,536,0,337,2025-04-02 07:00,2025-04-02 15:37
Delta,DL 383,San Francisco International Airport,John F. Kennedy International Airport,2025-04-02 09:00,N/A,536,0,345,2025-04-02 09:00,2025-04-02 17:45
Delta,DL 668,San Francisco International Airport,John F. Kennedy International Airport,2025-04-02 11:30,N/A,536,0,351,2025-04-02 11:30,2025-04-02 20:21
Delta,DL 669,San Francisco International Airport,John F. Kennedy International Airport,2025-04-02 14:20,N/A,536,0,337,2025-04-02 14:20,2025-04-02 22:57
Delta,DL 670,San Francisco International Airport,John F. Kennedy International Airport,2025-04-02 22:45,N/A,536,0,341,2025-04-02 22:45,2025-04-03 07:26
JetBlue,B6 816,San Francisco International Airport,John F. Kennedy International Airport,2025-04-02 06:00,N/A,547,0,338,2025-04-02 06:00,2025-04-02 14:38
JetBlue,B6 1216,San Francisco International Airport,John F. Kennedy International Airport,2025-04-02 13:10,N/A,547,0,342,2025-04-02 13:10,2025-04-02 21:52
JetBlue,B6 2116,San Francisco International Airport,John F. Kennedy International Airport,2025-04-02 10:30,N/A,587,0,340,2025-04-02 10:30,2025-04-02 19:10
Delta,DL 363,San Francisco International Airport,John F. Kennedy International Airport,2025-04-02 16:00,N/A,1546,0,344,2025-04-02 16:00,2025-04-03 00:44
United,UA 729,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-16 07:10,N/A,297,0,164,2024-12-16 07:10,2024-12-16 09:54
United,UA 2049,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-16 08:48,N/A,307,0,165,2024-12-16 08:48,2024-12-16 11:33
American,AA 370,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-16 05:00,N/A,307,0,163,2024-12-16 05:00,2024-12-16 07:43
American,AA 1902,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-16 06:47,N/A,337,0,163,2024-12-16 06:47,2024-12-16 09:30
American,AA 396,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-16 08:05,N/A,337,0,164,2024-12-16 08:05,2024-12-16 10:49
United,UA 793,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-16 15:55,N/A,344,0,164,2024-12-16 15:55,2024-12-16 18:39
American,AA 509,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-16 09:05,N/A,367,0,165,2024-12-16 09:05,2024-12-16 11:50
American,AA 481,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-16 10:00,N/A,367,0,165,2024-12-16 10:00,2024-12-16 12:45
American,AA 1109,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-16 11:54,N/A,367,0,165,2024-12-16 11:54,2024-12-16 14:39
American,AA 2839,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-16 13:11,N/A,367,0,164,2024-12-16 13:11,2024-12-16 15:55
American,AA 2346,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-16 15:23,N/A,367,0,162,2024-12-16 15:23,2024-12-16 18:05
American,AA 2499,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-16 16:45,N/A,367,0,159,2024-12-16 16:45,2024-12-16 19:24
American,AA 1559,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-16 18:35,N/A,367,0,168,2024-12-16 18:35,2024-12-16 21:23
United,UA 1475,Miami International Airport,George Bush Intercontinental Airport,2025-04-04 18:53,N/A,424,1,177,2025-04-04 18:53,2025-04-04 20:50
United,UA 725,George Bush Intercontinental Airport,San Francisco International Airport,2025-04-04 21:30,N/A,424,1,265,2025-04-04 21:30,2025-04-04 23:55
American,AA 3288,Miami International Airport,Los Angeles International Airport,2025-04-04 08:59,N/A,492,1,352,2025-04-04 08:59,2025-04-04 11:51
American,AA 3100,Los Angeles International Airport,San Francisco International Airport,2025-04-04 12:52,N/A,492,1,89,2025-04-04 12:52,2025-04-04 14:21
American,AA 1454,Miami International Airport,Phoenix Sky Harbor International Airport,2025-04-04 13:50,N/A,492,1,304,2025-04-04 13:50,2025-04-04 15:54
American,AA 2421,Phoenix Sky Harbor International Airport,San Francisco International Airport,2025-04-04 16:35,N/A,492,1,128,2025-04-04 16:35,2025-04-04 18:43
American,AA 3267,Miami International Airport,Dallas Fort Worth International Airport,2025-04-04 15:46,N/A,492,1,204,2025-04-04 15:46,2025-04-04 18:10
American,AA 1430,Dallas Fort Worth International Airport,San Francisco International Airport,2025-04-04 18:50,N/A,492,1,235,2025-04-04 18:50,2025-04-04 20:45
American,AA 2982,Miami International Airport,Phoenix Sky Harbor International Airport,2025-04-04 17:50,N/A,492,1,305,2025-04-04 17:50,2025-04-04 19:55
American,AA 686,Phoenix Sky Harbor International Airport,San Francisco International Airport,2025-04-04 20:20,N/A,492,1,128,2025-04-04 20:20,2025-04-04 22:28
United,UA 2423,Miami International Airport,San Francisco International Airport,2025-04-04 18:15,N/A,663,0,371,2025-04-04 18:15,2025-04-04 21:26
Delta,DL 1510,Miami International Airport,Hartsfield-Jackson Atlanta International Airport,2025-04-04 12:05,N/A,848,1,122,2025-04-04 12:05,2025-04-04 14:07
Delta,DL 823,Hartsfield-Jackson Atlanta International Airport,San Francisco International Airport,2025-04-04 14:55,N/A,848,1,331,2025-04-04 14:55,2025-04-04 17:26
United,UA 573,Denver International Airport,San Francisco International Airport,2025-03-18 05:15,N/A,397,0,175,2025-03-18 05:15,2025-03-18 07:10
United,UA 2391,Denver International Airport,San Francisco International Airport,2025-03-18 07:45,N/A,397,0,175,2025-03-18 07:45,2025-03-18 09:40
United,UA 2633,Denver International Airport,San Francisco International Airport,2025-03-18 15:53,N/A,397,0,175,2025-03-18 15:53,2025-03-18 17:48
United,UA 1007,Denver International Airport,San Francisco International Airport,2025-03-18 17:55,N/A,397,0,176,2025-03-18 17:55,2025-03-18 19:51
United,UA 2681,Denver International Airport,San Francisco International Airport,2025-03-18 19:00,N/A,397,0,174,2025-03-18 19:00,2025-03-18 20:54
United,UA 800,Denver International Airport,San Francisco International Airport,2025-03-18 20:55,N/A,397,0,176,2025-03-18 20:55,2025-03-18 22:51
American,AA 1332,Denver International Airport,Phoenix Sky Harbor International Airport,2025-03-18 12:06,N/A,416,1,124,2025-03-18 12:06,2025-03-18 13:10
American,AA 2860,Phoenix Sky Harbor International Airport,San Francisco International Airport,2025-03-18 13:35,N/A,416,1,131,2025-03-18 13:35,2025-03-18 15:46
Delta,DL 2362,Denver International Airport,Salt Lake City International Airport,2025-03-18 15:00,N/A,426,1,97,2025-03-18 15:00,2025-03-18 16:37
Delta,DL 416,Salt Lake City International Airport,San Francisco International Airport,2025-03-18 17:10,N/A,426,1,135,2025-03-18 17:10,2025-03-18 18:25
Alaska,AS 364,Boston Logan International Airport,Seattle Tacoma International Airport,2025-02-21 17:51,N/A,396,0,395,2025-02-21 17:51,2025-02-21 21:26
Delta,DL 384,Boston Logan International Airport,Seattle Tacoma International Airport,2025-02-21 07:10,N/A,422,0,395,2025-02-21 07:10,2025-02-21 10:45
Alaska,AS 537,Boston Logan International Airport,Seattle Tacoma International Airport,2025-02-21 10:00,N/A,426,0,397,2025-02-21 10:00,2025-02-21 13:37
United,UA 1732,Boston Logan International Airport,Chicago O'Hare International Airport,2025-02-21 12:25,N/A,777,1,182,2025-02-21 12:25,2025-02-21 14:27
United,UA 2278,Chicago O'Hare International Airport,Seattle Tacoma International Airport,2025-02-21 16:05,N/A,777,1,280,2025-02-21 16:05,2025-02-21 18:45
United,UA 778,Boston Logan International Airport,Denver International Airport,2025-02-21 15:10,N/A,777,1,295,2025-02-21 15:10,2025-02-21 18:05
United,UA 299,Denver International Airport,Seattle Tacoma International Airport,2025-02-21 19:00,N/A,777,1,181,2025-02-21 19:00,2025-02-21 21:01
Alaska,AS 586,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2025-05-15 11:20,N/A,347,0,232,2025-05-15 11:20,2025-05-15 17:12
Alaska,AS 549,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2025-05-15 13:45,N/A,347,0,232,2025-05-15 13:45,2025-05-15 19:37
Alaska,AS 424,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2025-05-15 18:00,N/A,347,0,228,2025-05-15 18:00,2025-05-15 23:48
Alaska,AS 542,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2025-05-15 23:15,N/A,347,0,225,2025-05-15 23:15,2025-05-16 05:00
Delta,DL 803,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2025-05-15 09:30,N/A,372,0,241,2025-05-15 09:30,2025-05-15 15:31
American,AA 2695,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2025-05-15 01:29,N/A,402,0,244,2025-05-15 01:29,2025-05-15 07:33
American,AA 2748,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2025-05-15 05:36,N/A,402,0,243,2025-05-15 05:36,2025-05-15 11:39
American,AA 707,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2025-05-15 09:50,N/A,402,0,245,2025-05-15 09:50,2025-05-15 15:55
American,AA 727,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2025-05-15 15:43,N/A,402,0,247,2025-05-15 15:43,2025-05-15 21:50
American,AA 2402,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2025-05-15 23:10,N/A,402,0,245,2025-05-15 23:10,2025-05-16 05:15
American,AA 1667,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2025-05-15 07:41,N/A,455,0,244,2025-05-15 07:41,2025-05-15 13:45
American,AA 767,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2025-05-15 11:42,N/A,517,0,248,2025-05-15 11:42,2025-05-15 17:50
American,AA 757,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2025-05-15 13:53,N/A,517,0,247,2025-05-15 13:53,2025-05-15 20:00
American,AA 1639,Miami International Airport,Denver International Airport,2025-01-07 20:03,N/A,454,0,295,2025-01-07 20:03,2025-01-07 22:58
American,AA 2038,Miami International Airport,Dallas Fort Worth International Airport,2025-01-07 13:32,N/A,464,1,203,2025-01-07 13:32,2025-01-07 15:55
American,AA 1322,Dallas Fort Worth International Airport,Denver International Airport,2025-01-07 16:40,N/A,464,1,127,2025-01-07 16:40,2025-01-07 17:47
Delta,DL 1211,Miami International Airport,Hartsfield-Jackson Atlanta International Airport,2025-01-07 07:00,N/A,494,1,120,2025-01-07 07:00,2025-01-07 09:00
Delta,DL 995,Hartsfield-Jackson Atlanta International Airport,Denver International Airport,2025-01-07 09:42,N/A,494,1,208,2025-01-07 09:42,2025-01-07 11:10
American,AA 843,Miami International Airport,Dallas Fort Worth International Airport,2025-01-07 09:19,N/A,535,1,200,2025-01-07 09:19,2025-01-07 11:39
American,AA 420,Dallas Fort Worth International Airport,Denver International Airport,2025-01-07 12:35,N/A,535,1,136,2025-01-07 12:35,2025-01-07 13:51
United,UA 2142,Miami International Airport,Denver International Airport,2025-01-07 15:47,N/A,556,0,273,2025-01-07 15:47,2025-01-07 18:20
United,UA 230,Denver International Airport,Boston Logan International Airport,2024-12-12 13:40,N/A,227,0,232,2024-12-12 13:40,2024-12-12 19:32
United,UA 1027,Denver International Airport,Boston Logan International Airport,2024-12-12 16:05,N/A,227,0,232,2024-12-12 16:05,2024-12-12 21:57
United,UA 1510,Denver International Airport,Boston Logan International Airport,2024-12-12 17:29,N/A,227,0,232,2024-12-12 17:29,2024-12-12 23:21
Southwest,WN 4234,Denver International Airport,Boston Logan International Airport,2024-12-12 17:50,N/A,344,0,230,2024-12-12 17:50,2024-12-12 23:40
Southwest,WN 3142,Denver International Airport,Boston Logan International Airport,2024-12-12 11:30,N/A,364,0,225,2024-12-12 11:30,2024-12-12 17:15
Delta,DL 341,Denver International Airport,Hartsfield-Jackson Atlanta International Airport,2025-01-22 06:00,N/A,292,0,173,2025-01-22 06:00,2025-01-22 10:53
Delta,DL 530,Denver International Airport,Hartsfield-Jackson Atlanta International Airport,2025-01-22 15:35,N/A,292,0,179,2025-01-22 15:35,2025-01-22 20:34
Delta,DL 519,Denver International Airport,Hartsfield-Jackson Atlanta International Airport,2025-01-22 16:54,N/A,292,0,176,2025-01-22 16:54,2025-01-22 21:50
Delta,DL 431,Denver International Airport,Hartsfield-Jackson Atlanta International Airport,2025-01-22 07:10,N/A,312,0,172,2025-01-22 07:10,2025-01-22 12:02
American,AA 420,Denver International Airport,Dallas Fort Worth International Airport,2025-01-22 14:46,N/A,322,1,124,2025-01-22 14:46,2025-01-22 17:50
American,AA 2072,Dallas Fort Worth International Airport,Hartsfield-Jackson Atlanta International Airport,2025-01-22 18:35,N/A,322,1,124,2025-01-22 18:35,2025-01-22 21:39
United,UA 1305,Denver International Airport,Hartsfield-Jackson Atlanta International Airport,2025-01-22 17:38,N/A,322,0,180,2025-01-22 17:38,2025-01-22 22:38
United,UA 262,Denver International Airport,Hartsfield-Jackson Atlanta International Airport,2025-01-22 10:24,N/A,415,0,180,2025-01-22 10:24,2025-01-22 15:24
American,AA 4659,John F. Kennedy International Airport,Boston Logan International Airport,2025-02-27 21:40,N/A,190,0,69,2025-02-27 21:40,2025-02-27 22:49
JetBlue,B6 2818,John F. Kennedy International Airport,Boston Logan International Airport,2025-02-27 06:30,N/A,257,0,73,2025-02-27 06:30,2025-02-27 07:43
JetBlue,B6 1418,John F. Kennedy International Airport,Boston Logan International Airport,2025-02-27 17:10,N/A,257,0,78,2025-02-27 17:10,2025-02-27 18:28
JetBlue,B6 118,John F. Kennedy International Airport,Boston Logan International Airport,2025-02-27 13:45,N/A,267,0,75,2025-02-27 13:45,2025-02-27 15:00
JetBlue,B6 1618,John F. Kennedy International Airport,Boston Logan International Airport,2025-02-27 18:55,N/A,267,0,79,2025-02-27 18:55,2025-02-27 20:14
JetBlue,B6 1518,John F. Kennedy International Airport,Boston Logan International Airport,2025-02-27 22:59,N/A,267,0,79,2025-02-27 22:59,2025-02-28 00:18
Delta,DL 5765,John F. Kennedy International Airport,Boston Logan International Airport,2025-02-27 06:00,N/A,267,0,90,2025-02-27 06:00,2025-02-27 07:30
Delta,DL 5733,John F. Kennedy International Airport,Boston Logan International Airport,2025-02-27 09:50,N/A,302,0,80,2025-02-27 09:50,2025-02-27 11:10
Delta,DL 5813,John F. Kennedy International Airport,Boston Logan International Airport,2025-02-27 14:30,N/A,302,0,84,2025-02-27 14:30,2025-02-27 15:54
Delta,DL 2639,John F. Kennedy International Airport,Boston Logan International Airport,2025-02-27 21:00,N/A,302,0,87,2025-02-27 21:00,2025-02-27 22:27
Delta,DL 5840,John F. Kennedy International Airport,Boston Logan International Airport,2025-02-27 17:35,N/A,342,0,85,2025-02-27 17:35,2025-02-27 19:00
